Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,25 years,25,Female,F,High school graduate or GED completed,3,83,Not Applicable,Not Applicable
,25 years,25,Female,F,"Some college credit, but not a degree.",4,28,Not Applicable,Not Applicable
,25 years,25,Female,F,"Associate degree (AA,AS)",5,11,Not Applicable,Not Applicable
,25 years,25,Female,F,"Bachelor?s degree (BA, AB, BS)",6,18,Not Applicable,Not Applicable
,25 years,25,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,25 years,25,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,25 years,25,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,25 years,25,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,25 years,25,Male,M,8th grade or less,1,11,Not Applicable,Not Applicable
,25 years,25,Male,M,9th through 12th grade with no diploma,2,28,Not Applicable,Not Applicable
,25 years,25,Male,M,High school graduate or GED completed,3,133,Not Applicable,Not Applicable
,25 years,25,Male,M,"Some college credit, but not a degree.",4,42,Not Applicable,Not Applicable
,25 years,25,Male,M,"Associate degree (AA,AS)",5,18,Not Applicable,Not Applicable
,25 years,25,Male,M,"Bachelor?s degree (BA, AB, BS)",6,11,Not Applicable,Not Applicable
,25 years,25,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,25 years,25,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,25 years,25,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,25 years,25,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,26 years,26,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,26 years,26,Female,F,9th through 12th grade with no diploma,2,21,Not Applicable,Not Applicable
,26 years,26,Female,F,High school graduate or GED completed,3,85,Not Applicable,Not Applicable
,26 years,26,Female,F,"Some college credit, but not a degree.",4,38,Not Applicable,Not Applicable
,26 years,26,Female,F,"Associate degree (AA,AS)",5,10,Not Applicable,Not Applicable
,26 years,26,Female,F,"Bachelor?s degree (BA, AB, BS)",6,10,Not Applicable,Not Applicable
,26 years,26,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,26 years,26,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,26 years,26,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,26 years,26,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,26 years,26,Male,M,8th grade or less,1,14,Not Applicable,Not Applicable
,26 years,26,Male,M,9th through 12th grade with no diploma,2,34,Not Applicable,Not Applicable
,26 years,26,Male,M,High school graduate or GED completed,3,167,Not Applicable,Not Applicable
,26 years,26,Male,M,"Some college credit, but not a degree.",4,37,Not Applicable,Not Applicable
,26 years,26,Male,M,"Associate degree (AA,AS)",5,18,Not Applicable,Not Applicable
,26 years,26,Male,M,"Bachelor?s degree (BA, AB, BS)",6,23,Not Applicable,Not Applicable
,26 years,26,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,26 years,26,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,26 years,26,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,26 years,26,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,27 years,27,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,27 years,27,Female,F,9th through 12th grade with no diploma,2,18,Not Applicable,Not Applicable
,27 years,27,Female,F,High school graduate or GED completed,3,101,Not Applicable,Not Applicable
,27 years,27,Female,F,"Some college credit, but not a degree.",4,30,Not Applicable,Not Applicable
,27 years,27,Female,F,"Associate degree (AA,AS)",5,20,Not Applicable,Not Applicable
,27 years,27,Female,F,"Bachelor?s degree (BA, AB, BS)",6,23,Not Applicable,Not Applicable
,27 years,27,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,27 years,27,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,27 years,27,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,27 years,27,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,27 years,27,Male,M,8th grade or less,1,14,Not Applicable,Not Applicable
,27 years,27,Male,M,9th through 12th grade with no diploma,2,32,Not Applicable,Not Applicable
,27 years,27,Male,M,High school graduate or GED completed,3,190,Not Applicable,Not Applicable
,27 years,27,Male,M,"Some college credit, but not a degree.",4,52,Not Applicable,Not Applicable
,27 years,27,Male,M,"Associate degree (AA,AS)",5,21,Not Applicable,Not Applicable
,27 years,27,Male,M,"Bachelor?s degree (BA, AB, BS)",6,17,Not Applicable,Not Applicable
,27 years,27,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,27 years,27,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,27 years,27,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,27 years,27,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,28 years,28,Female,F,8th grade or less,1,10,Not Applicable,Not Applicable
,28 years,28,Female,F,9th through 12th grade with no diploma,2,22,Not Applicable,Not Applicable
,28 years,28,Female,F,High school graduate or GED completed,3,100,Not Applicable,Not Applicable
,28 years,28,Female,F,"Some college credit, but not a degree.",4,43,Not Applicable,Not Applicable
,28 years,28,Female,F,"Associate degree (AA,AS)",5,24,Not Applicable,Not Applicable
,28 years,28,Female,F,"Bachelor?s degree (BA, AB, BS)",6,24,Not Applicable,Not Applicable
,28 years,28,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,28 years,28,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,28 years,28,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,28 years,28,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,28 years,28,Male,M,8th grade or less,1,18,Not Applicable,Not Applicable
,28 years,28,Male,M,9th through 12th grade with no diploma,2,45,Not Applicable,Not Applicable
,28 years,28,Male,M,High school graduate or GED completed,3,234,Not Applicable,Not Applicable
,28 years,28,Male,M,"Some college credit, but not a degree.",4,63,Not Applicable,Not Applicable
,28 years,28,Male,M,"Associate degree (AA,AS)",5,37,Not Applicable,Not Applicable
,28 years,28,Male,M,"Bachelor?s degree (BA, AB, BS)",6,24,Not Applicable,Not Applicable
,28 years,28,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,28 years,28,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,28 years,28,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,28 years,28,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,29 years,29,Female,F,8th grade or less,1,10,Not Applicable,Not Applicable
,29 years,29,Female,F,9th through 12th grade with no diploma,2,23,Not Applicable,Not Applicable
,29 years,29,Female,F,High school graduate or GED completed,3,126,Not Applicable,Not Applicable
,29 years,29,Female,F,"Some college credit, but not a degree.",4,42,Not Applicable,Not Applicable
,29 years,29,Female,F,"Associate degree (AA,AS)",5,18,Not Applicable,Not Applicable
,29 years,29,Female,F,"Bachelor?s degree (BA, AB, BS)",6,30,Not Applicable,Not Applicable
,29 years,29,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,29 years,29,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,29 years,29,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,29 years,29,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,29 years,29,Male,M,8th grade or less,1,22,Not Applicable,Not Applicable
,29 years,29,Male,M,9th through 12th grade with no diploma,2,36,Not Applicable,Not Applicable
,29 years,29,Male,M,High school graduate or GED completed,3,253,Not Applicable,Not Applicable
,29 years,29,Male,M,"Some college credit, but not a degree.",4,97,Not Applicable,Not Applicable
,29 years,29,Male,M,"Associate degree (AA,AS)",5,27,Not Applicable,Not Applicable
,29 years,29,Male,M,"Bachelor?s degree (BA, AB, BS)",6,31,Not Applicable,Not Applicable
,29 years,29,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,29 years,29,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,29 years,29,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,29 years,29,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,30 years,30,Female,F,8th grade or less,1,11,Not Applicable,Not Applicable
,30 years,30,Female,F,9th through 12th grade with no diploma,2,30,Not Applicable,Not Applicable
,30 years,30,Female,F,High school graduate or GED completed,3,152,Not Applicable,Not Applicable
,30 years,30,Female,F,"Some college credit, but not a degree.",4,57,Not Applicable,Not Applicable
,30 years,30,Female,F,"Associate degree (AA,AS)",5,29,Not Applicable,Not Applicable
,30 years,30,Female,F,"Bachelor?s degree (BA, AB, BS)",6,28,Not Applicable,Not Applicable
,30 years,30,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,30 years,30,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,30 years,30,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,30 years,30,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,30 years,30,Male,M,8th grade or less,1,17,Not Applicable,Not Applicable
,30 years,30,Male,M,9th through 12th grade with no diploma,2,45,Not Applicable,Not Applicable
,30 years,30,Male,M,High school graduate or GED completed,3,279,Not Applicable,Not Applicable
,30 years,30,Male,M,"Some college credit, but not a degree.",4,106,Not Applicable,Not Applicable
,30 years,30,Male,M,"Associate degree (AA,AS)",5,34,Not Applicable,Not Applicable
,30 years,30,Male,M,"Bachelor?s degree (BA, AB, BS)",6,51,Not Applicable,Not Applicable
,30 years,30,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,30 years,30,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,30 years,30,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,30 years,30,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,31 years,31,Female,F,8th grade or less,1,10,Not Applicable,Not Applicable
,31 years,31,Female,F,9th through 12th grade with no diploma,2,40,Not Applicable,Not Applicable
,31 years,31,Female,F,High school graduate or GED completed,3,175,Not Applicable,Not Applicable
,31 years,31,Female,F,"Some college credit, but not a degree.",4,70,Not Applicable,Not Applicable
,31 years,31,Female,F,"Associate degree (AA,AS)",5,41,Not Applicable,Not Applicable
,31 years,31,Female,F,"Bachelor?s degree (BA, AB, BS)",6,26,Not Applicable,Not Applicable
,31 years,31,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,31 years,31,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,31 years,31,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,31 years,31,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,31 years,31,Male,M,8th grade or less,1,27,Not Applicable,Not Applicable
,31 years,31,Male,M,9th through 12th grade with no diploma,2,67,Not Applicable,Not Applicable
,31 years,31,Male,M,High school graduate or GED completed,3,267,Not Applicable,Not Applicable
,31 years,31,Male,M,"Some college credit, but not a degree.",4,116,Not Applicable,Not Applicable
,31 years,31,Male,M,"Associate degree (AA,AS)",5,39,Not Applicable,Not Applicable
,31 years,31,Male,M,"Bachelor?s degree (BA, AB, BS)",6,53,Not Applicable,Not Applicable
,31 years,31,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,10,Not Applicable,Not Applicable
,31 years,31,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,31 years,31,Male,M,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,31 years,31,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,32 years,32,Female,F,8th grade or less,1,10,Not Applicable,Not Applicable
,32 years,32,Female,F,9th through 12th grade with no diploma,2,42,Not Applicable,Not Applicable
,32 years,32,Female,F,High school graduate or GED completed,3,171,Not Applicable,Not Applicable
,32 years,32,Female,F,"Some college credit, but not a degree.",4,83,Not Applicable,Not Applicable
,32 years,32,Female,F,"Associate degree (AA,AS)",5,45,Not Applicable,Not Applicable
,32 years,32,Female,F,"Bachelor?s degree (BA, AB, BS)",6,38,Not Applicable,Not Applicable
,32 years,32,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,32 years,32,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,32 years,32,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,32 years,32,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,32 years,32,Male,M,8th grade or less,1,32,Not Applicable,Not Applicable
,32 years,32,Male,M,9th through 12th grade with no diploma,2,62,Not Applicable,Not Applicable
,32 years,32,Male,M,High school graduate or GED completed,3,326,Not Applicable,Not Applicable
,32 years,32,Male,M,"Some college credit, but not a degree.",4,105,Not Applicable,Not Applicable
,32 years,32,Male,M,"Associate degree (AA,AS)",5,54,Not Applicable,Not Applicable
,32 years,32,Male,M,"Bachelor?s degree (BA, AB, BS)",6,44,Not Applicable,Not Applicable
,32 years,32,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,32 years,32,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,32 years,32,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,32 years,32,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,33 years,33,Female,F,8th grade or less,1,18,Not Applicable,Not Applicable
,33 years,33,Female,F,9th through 12th grade with no diploma,2,51,Not Applicable,Not Applicable
,33 years,33,Female,F,High school graduate or GED completed,3,179,Not Applicable,Not Applicable
,33 years,33,Female,F,"Some college credit, but not a degree.",4,70,Not Applicable,Not Applicable
,33 years,33,Female,F,"Associate degree (AA,AS)",5,43,Not Applicable,Not Applicable
,33 years,33,Female,F,"Bachelor?s degree (BA, AB, BS)",6,40,Not Applicable,Not Applicable
,33 years,33,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,14,Not Applicable,Not Applicable
,33 years,33,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,33 years,33,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,33 years,33,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,33 years,33,Male,M,8th grade or less,1,24,Not Applicable,Not Applicable
,33 years,33,Male,M,9th through 12th grade with no diploma,2,80,Not Applicable,Not Applicable
,33 years,33,Male,M,High school graduate or GED completed,3,344,Not Applicable,Not Applicable
,33 years,33,Male,M,"Some college credit, but not a degree.",4,118,Not Applicable,Not Applicable
,33 years,33,Male,M,"Associate degree (AA,AS)",5,48,Not Applicable,Not Applicable
,33 years,33,Male,M,"Bachelor?s degree (BA, AB, BS)",6,54,Not Applicable,Not Applicable
,33 years,33,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,33 years,33,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,33 years,33,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,33 years,33,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,34 years,34,Female,F,8th grade or less,1,10,Not Applicable,Not Applicable
,34 years,34,Female,F,9th through 12th grade with no diploma,2,48,Not Applicable,Not Applicable
,34 years,34,Female,F,High school graduate or GED completed,3,204,Not Applicable,Not Applicable
,34 years,34,Female,F,"Some college credit, but not a degree.",4,96,Not Applicable,Not Applicable
,34 years,34,Female,F,"Associate degree (AA,AS)",5,38,Not Applicable,Not Applicable
,34 years,34,Female,F,"Bachelor?s degree (BA, AB, BS)",6,33,Not Applicable,Not Applicable
,34 years,34,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,34 years,34,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,34 years,34,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,34 years,34,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,34 years,34,Male,M,8th grade or less,1,45,Not Applicable,Not Applicable
,34 years,34,Male,M,9th through 12th grade with no diploma,2,79,Not Applicable,Not Applicable
,34 years,34,Male,M,High school graduate or GED completed,3,375,Not Applicable,Not Applicable
,34 years,34,Male,M,"Some college credit, but not a degree.",4,143,Not Applicable,Not Applicable
,34 years,34,Male,M,"Associate degree (AA,AS)",5,54,Not Applicable,Not Applicable
,34 years,34,Male,M,"Bachelor?s degree (BA, AB, BS)",6,49,Not Applicable,Not Applicable
,34 years,34,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,34 years,34,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,34 years,34,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,34 years,34,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,35 years,35,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,35 years,35,Female,F,9th through 12th grade with no diploma,2,45,Not Applicable,Not Applicable
,35 years,35,Female,F,High school graduate or GED completed,3,217,Not Applicable,Not Applicable
,35 years,35,Female,F,"Some college credit, but not a degree.",4,97,Not Applicable,Not Applicable
,35 years,35,Female,F,"Associate degree (AA,AS)",5,55,Not Applicable,Not Applicable
,35 years,35,Female,F,"Bachelor?s degree (BA, AB, BS)",6,50,Not Applicable,Not Applicable
,35 years,35,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,15,Not Applicable,Not Applicable
,35 years,35,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,35 years,35,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,35 years,35,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,35 years,35,Male,M,8th grade or less,1,52,Not Applicable,Not Applicable
,35 years,35,Male,M,9th through 12th grade with no diploma,2,95,Not Applicable,Not Applicable
,35 years,35,Male,M,High school graduate or GED completed,3,376,Not Applicable,Not Applicable
,35 years,35,Male,M,"Some college credit, but not a degree.",4,142,Not Applicable,Not Applicable
,35 years,35,Male,M,"Associate degree (AA,AS)",5,69,Not Applicable,Not Applicable
,35 years,35,Male,M,"Bachelor?s degree (BA, AB, BS)",6,66,Not Applicable,Not Applicable
,35 years,35,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,35 years,35,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,35 years,35,Male,M,Unknown or Not Stated,9,12,Not Applicable,Not Applicable
,35 years,35,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,36 years,36,Female,F,8th grade or less,1,27,Not Applicable,Not Applicable
,36 years,36,Female,F,9th through 12th grade with no diploma,2,51,Not Applicable,Not Applicable
,36 years,36,Female,F,High school graduate or GED completed,3,244,Not Applicable,Not Applicable
,36 years,36,Female,F,"Some college credit, but not a degree.",4,98,Not Applicable,Not Applicable
,36 years,36,Female,F,"Associate degree (AA,AS)",5,56,Not Applicable,Not Applicable
,36 years,36,Female,F,"Bachelor?s degree (BA, AB, BS)",6,57,Not Applicable,Not Applicable
,36 years,36,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,13,Not Applicable,Not Applicable
,36 years,36,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,36 years,36,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,36 years,36,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,36 years,36,Male,M,8th grade or less,1,48,Not Applicable,Not Applicable
,36 years,36,Male,M,9th through 12th grade with no diploma,2,99,Not Applicable,Not Applicable
,36 years,36,Male,M,High school graduate or GED completed,3,428,Not Applicable,Not Applicable
,36 years,36,Male,M,"Some college credit, but not a degree.",4,154,Not Applicable,Not Applicable
,36 years,36,Male,M,"Associate degree (AA,AS)",5,67,Not Applicable,Not Applicable
,36 years,36,Male,M,"Bachelor?s degree (BA, AB, BS)",6,75,Not Applicable,Not Applicable
,36 years,36,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,20,Not Applicable,Not Applicable
,36 years,36,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,36 years,36,Male,M,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,36 years,36,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,37 years,37,Female,F,8th grade or less,1,24,Not Applicable,Not Applicable
,37 years,37,Female,F,9th through 12th grade with no diploma,2,57,Not Applicable,Not Applicable
,37 years,37,Female,F,High school graduate or GED completed,3,262,Not Applicable,Not Applicable
,37 years,37,Female,F,"Some college credit, but not a degree.",4,101,Not Applicable,Not Applicable
,37 years,37,Female,F,"Associate degree (AA,AS)",5,69,Not Applicable,Not Applicable
,37 years,37,Female,F,"Bachelor?s degree (BA, AB, BS)",6,43,Not Applicable,Not Applicable
,37 years,37,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,22,Not Applicable,Not Applicable
,37 years,37,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,37 years,37,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,37 years,37,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,37 years,37,Male,M,8th grade or less,1,66,Not Applicable,Not Applicable
,37 years,37,Male,M,9th through 12th grade with no diploma,2,113,Not Applicable,Not Applicable
,37 years,37,Male,M,High school graduate or GED completed,3,460,Not Applicable,Not Applicable
,37 years,37,Male,M,"Some college credit, but not a degree.",4,188,Not Applicable,Not Applicable
,37 years,37,Male,M,"Associate degree (AA,AS)",5,62,Not Applicable,Not Applicable
,37 years,37,Male,M,"Bachelor?s degree (BA, AB, BS)",6,89,Not Applicable,Not Applicable
,37 years,37,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,13,Not Applicable,Not Applicable
,37 years,37,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,37 years,37,Male,M,Unknown or Not Stated,9,19,Not Applicable,Not Applicable
,37 years,37,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,38 years,38,Female,F,8th grade or less,1,14,Not Applicable,Not Applicable
,38 years,38,Female,F,9th through 12th grade with no diploma,2,79,Not Applicable,Not Applicable
,38 years,38,Female,F,High school graduate or GED completed,3,286,Not Applicable,Not Applicable
,38 years,38,Female,F,"Some college credit, but not a degree.",4,129,Not Applicable,Not Applicable
,38 years,38,Female,F,"Associate degree (AA,AS)",5,78,Not Applicable,Not Applicable
,38 years,38,Female,F,"Bachelor?s degree (BA, AB, BS)",6,61,Not Applicable,Not Applicable
,38 years,38,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,21,Not Applicable,Not Applicable
,38 years,38,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,38 years,38,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,38 years,38,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,38 years,38,Male,M,8th grade or less,1,75,Not Applicable,Not Applicable
,38 years,38,Male,M,9th through 12th grade with no diploma,2,110,Not Applicable,Not Applicable
,38 years,38,Male,M,High school graduate or GED completed,3,476,Not Applicable,Not Applicable
,38 years,38,Male,M,"Some college credit, but not a degree.",4,156,Not Applicable,Not Applicable
,38 years,38,Male,M,"Associate degree (AA,AS)",5,81,Not Applicable,Not Applicable
,38 years,38,Male,M,"Bachelor?s degree (BA, AB, BS)",6,81,Not Applicable,Not Applicable
,38 years,38,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,23,Not Applicable,Not Applicable
,38 years,38,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,38 years,38,Male,M,Unknown or Not Stated,9,12,Not Applicable,Not Applicable
,38 years,38,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,39 years,39,Female,F,8th grade or less,1,29,Not Applicable,Not Applicable
,39 years,39,Female,F,9th through 12th grade with no diploma,2,70,Not Applicable,Not Applicable
,39 years,39,Female,F,High school graduate or GED completed,3,317,Not Applicable,Not Applicable
,39 years,39,Female,F,"Some college credit, but not a degree.",4,123,Not Applicable,Not Applicable
,39 years,39,Female,F,"Associate degree (AA,AS)",5,86,Not Applicable,Not Applicable
,39 years,39,Female,F,"Bachelor?s degree (BA, AB, BS)",6,70,Not Applicable,Not Applicable
,39 years,39,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,30,Not Applicable,Not Applicable
,39 years,39,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,39 years,39,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,39 years,39,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,39 years,39,Male,M,8th grade or less,1,84,Not Applicable,Not Applicable
,39 years,39,Male,M,9th through 12th grade with no diploma,2,142,Not Applicable,Not Applicable
,39 years,39,Male,M,High school graduate or GED completed,3,529,Not Applicable,Not Applicable
